laua,region_name,year,population,population_growth_pct,net_additions,price,pop_change,hpi
E07000068,East of England,2022,6402514.0,0.8326133456888707,30771.0,465000.0,53308.18602359834,1.7324164318221162
E07000068,East of England,2023,6493348.0,1.418723957495449,28643.0,475000.0,92122.6837195516,3.2162372558583807
E07000068,East of England,2024,6576306.0,1.2775843832796285,26012.0,496680.0,84017.8584526812,3.229965341099539
E07000069,East of England,2015,6098262.0,0.9726102450840157,21057.0,248000.0,59312.3209840654,2.8167507709581328
E07000069,East of England,2016,6161075.0,1.0300147812606353,23864.0,270000.0,63459.98318455368,2.659234964153272
E07000069,East of England,2017,6202843.0,0.677933639827466,24153.0,293000.0,42051.15932268319,1.7410325559012623
E07000069,East of England,2018,6237376.0,0.5567285839735092,28317.0,300000.0,34725.25508190351,1.2263041664690295
E07000069,East of England,2019,6274179.0,0.5900397859612827,28375.0,300000.0,37020.15234242775,1.3046749724203612
E07000069,East of England,2020,6297779.0,0.37614483106076513,25661.0,315000.0,23688.770180130345,0.9231429086992068
E07000069,East of England,2021,6349646.0,0.8235760575275863,27457.0,335000.0,52294.164193758086,1.9045840475564733
E07000069,East of England,2022,6402514.0,0.8326133456888707,30771.0,365000.0,53308.18602359834,1.7324164318221162
E07000069,East of England,2023,6493348.0,1.418723957495449,28643.0,360000.0,92122.6837195516,3.2162372558583807
E07000069,East of England,2024,6576306.0,1.2775843832796285,26012.0,355250.0,84017.8584526812,3.229965341099539
E07000070,East of England,2015,6098262.0,0.9726102450840157,21057.0,274995.0,59312.3209840654,2.8167507709581328
E07000070,East of England,2016,6161075.0,1.0300147812606353,23864.0,314375.0,63459.98318455368,2.659234964153272
E07000070,East of England,2017,6202843.0,0.677933639827466,24153.0,335000.0,42051.15932268319,1.7410325559012623
E07000070,East of England,2018,6237376.0,0.5567285839735092,28317.0,345000.0,34725.25508190351,1.2263041664690295
E07000070,East of England,2019,6274179.0,0.5900397859612827,28375.0,350000.0,37020.15234242775,1.3046749724203612
E07000070,East of England,2020,6297779.0,0.37614483106076513,25661.0,380000.0,23688.770180130345,0.9231429086992068
E07000070,East of England,2021,6349646.0,0.8235760575275863,27457.0,380000.0,52294.164193758086,1.9045840475564733
E07000070,East of England,2022,6402514.0,0.8326133456888707,30771.0,400000.0,53308.18602359834,1.7324164318221162
E07000070,East of England,2023,6493348.0,1.418723957495449,28643.0,392500.0,92122.6837195516,3.2162372558583807
E07000070,East of England,2024,6576306.0,1.2775843832796285,26012.0,399995.0,84017.8584526812,3.229965341099539
E07000071,East of England,2015,6098262.0,0.9726102450840157,21057.0,217250.0,59312.3209840654,2.8167507709581328
E07000071,East of England,2016,6161075.0,1.0300147812606353,23864.0,238500.0,63459.98318455368,2.659234964153272
E07000071,East of England,2017,6202843.0,0.677933639827466,24153.0,265000.0,42051.15932268319,1.7410325559012623
E07000071,East of England,2018,6237376.0,0.5567285839735092,28317.0,275000.0,34725.25508190351,1.2263041664690295
E07000071,East of England,2019,6274179.0,0.5900397859612827,28375.0,270000.0,37020.15234242775,1.3046749724203612
E07000071,East of England,2020,6297779.0,0.37614483106076513,25661.0,283000.0,23688.770180130345,0.9231429086992068
E07000071,East of England,2021,6349646.0,0.8235760575275863,27457.0,305000.0,52294.164193758086,1.9045840475564733
E07000071,East of England,2022,6402514.0,0.8326133456888707,30771.0,320000.0,53308.18602359834,1.7324164318221162
E07000071,East of England,2023,6493348.0,1.418723957495449,28643.0,325000.0,92122.6837195516,3.2162372558583807
E07000071,East of England,2024,6576306.0,1.2775843832796285,26012.0,325000.0,84017.8584526812,3.229965341099539
E07000072,East of England,2015,6098262.0,0.9726102450840157,21057.0,380000.0,59312.3209840654,2.8167507709581328
E07000072,East of England,2016,6161075.0,1.0300147812606353,23864.0,415000.0,63459.98318455368,2.659234964153272
E07000072,East of England,2017,6202843.0,0.677933639827466,24153.0,442500.0,42051.15932268319,1.7410325559012623
E07000072,East of England,2018,6237376.0,0.5567285839735092,28317.0,450000.0,34725.25508190351,1.2263041664690295
E07000072,East of England,2019,6274179.0,0.5900397859612827,28375.0,450000.0,37020.15234242775,1.3046749724203612
E07000072,East of England,2020,6297779.0,0.37614483106076513,25661.0,485000.0,23688.770180130345,0.9231429086992068
E07000072,East of England,2021,6349646.0,0.8235760575275863,27457.0,502000.0,52294.164193758086,1.9045840475564733
E07000072,East of England,2022,6402514.0,0.8326133456888707,30771.0,510000.0,53308.18602359834,1.7324164318221162
E07000072,East of England,2023,6493348.0,1.418723957495449,28643.0,480000.0,92122.6837195516,3.2162372558583807
E07000072,East of England,2024,6576306.0,1.2775843832796285,26012.0,510000.0,84017.8584526812,3.229965341099539
E07000073,East of England,2015,6098262.0,0.9726102450840157,21057.0,227500.0,59312.3209840654,2.8167507709581328
E07000073,East of England,2016,6161075.0,1.0300147812606353,23864.0,262500.0,63459.98318455368,2.659234964153272
E07000073,East of England,2017,6202843.0,0.677933639827466,24153.0,281500.0,42051.15932268319,1.7410325559012623
E07000073,East of England,2018,6237376.0,0.5567285839735092,28317.0,278250.0,34725.25508190351,1.2263041664690295
E07000073,East of England,2019,6274179.0,0.5900397859612827,28375.0,289000.0,37020.15234242775,1.3046749724203612
E07000073,East of England,2020,6297779.0,0.37614483106076513,25661.0,300000.0,23688.770180130345,0.9231429086992068
E07000073,East of England,2021,6349646.0,0.8235760575275863,27457.0,315000.0,52294.164193758086,1.9045840475564733
E07000073,East of England,2022,6402514.0,0.8326133456888707,30771.0,327500.0,53308.18602359834,1.7324164318221162
E07000073,East of England,2023,6493348.0,1.418723957495449,28643.0,322000.0,92122.6837195516,3.2162372558583807
